code,name,theme
108860,셀바스AI,음성인식
096610,알에프세미,음성인식
091700,파트론,음성인식
015710,코콤,음성인식
036690,코맥스,음성인식
039010,현대에이치티,음성인식
012330,현대모비스,음성인식
045970,코아시아,음성인식
064480,브리지텍,음성인식
033560,블루콤,음성인식
038950,파인디지털,음성인식
035720,카카오,음성인식
035420,NAVER,음성인식
078890,가온미디어,음성인식
279600,미디어젠,음성인식
041510,에스엠,음원/음반
122870,와이지엔터테인먼트,음원/음반
043610,지니뮤직,음원/음반
064260,다날,음원/음반
104200,NHN벅스,음원/음반
003560,IHQ,음원/음반
173940,에프엔씨엔터,음원/음반
035720,카카오,음원/음반
060570,드림어스컴퍼니,음원/음반
352820,하이브,음원/음반
035420,NAVER,인터넷 대표주
035720,카카오,인터넷 대표주
171010,램테크놀러지,日 수출 규제(국산화 등)
005290,동진쎄미켐,日 수출 규제(국산화 등)
093370,후성,日 수출 규제(국산화 등)
008730,율촌화학,日 수출 규제(국산화 등)
012610,경인양행,日 수출 규제(국산화 등)
101490,에스앤에스텍,日 수출 규제(국산화 등)
178920,PI첨단소재,日 수출 규제(국산화 등)
220260,켐트로스,日 수출 규제(국산화 등)
036490,SK머티리얼즈,日 수출 규제(국산화 등)
014970,삼륭물산,日 수출 규제(국산화 등)
042040,케이피엠테크,日 수출 규제(국산화 등)
004430,송원산업,日 수출 규제(국산화 등)
272290,이녹스첨단소재,日 수출 규제(국산화 등)
019540,일지테크,日 수출 규제(국산화 등)
079810,디이엔티,日 수출 규제(국산화 등)
136510,쎄미시스코,日 수출 규제(국산화 등)
009830,한화솔루션,日 수출 규제(국산화 등)
357780,솔브레인,日 수출 규제(국산화 등)
005360,모나미,日제품 불매운동(수혜)
005390,신성통상,日제품 불매운동(수혜)
012700,리드코프,日제품 불매운동(수혜)
000140,하이트진로홀딩스,日제품 불매운동(수혜)
001460,BYC,日제품 불매운동(수혜)
000080,하이트진로,日제품 불매운동(수혜)
084870,TBH글로벌,日제품 불매운동(수혜)
267790,배럴,日제품 불매운동(수혜)
013990,아가방컴퍼니,日제품 불매운동(수혜)
102280,쌍방울,日제품 불매운동(수혜)
033340,좋은사람들,日제품 불매운동(수혜)
047770,코데즈컴바인,日제품 불매운동(수혜)
000890,보해양조,日제품 불매운동(수혜)
005740,크라운해태홀딩스,日제품 불매운동(수혜)
264900,크라운제과,日제품 불매운동(수혜)
250000,보라티알,日제품 불매운동(수혜)
101530,해태제과식품,日제품 불매운동(수혜)
002070,비비안,日제품 불매운동(수혜)
204020,그리티,日제품 불매운동(수혜)
004540,깨끗한나라,日제품 불매운동(수혜)
012690,모나리자,日제품 불매운동(수혜)
012330,현대모비스,자동차부품
011210,현대위아,자동차부품
018880,한온시스템,자동차부품
005850,에스엘,자동차부품
015750,성우하이텍,자동차부품
010690,화신,자동차부품
043370,피에이치에이,자동차부품
126600,코프라,자동차부품
000300,대유플러스,자동차부품
000430,대원강업,자동차부품
130740,티피씨글로벌,자동차부품
023810,인팩,자동차부품
119500,포메탈,자동차부품
036170,클라우드에어,자동차부품
123040,엠에스오토텍,자동차부품
024740,한일단조,자동차부품
002230,피에스텍,자동차부품
001620,케이비아이동국실업,자동차부품
009320,대우부품,자동차부품
002880,대유에이텍,자동차부품
108670,LG하우시스,자동차부품
009680,모토닉,자동차부품
010100,한국프랜지,자동차부품
002920,유성기업,자동차부품
006660,삼성공조,자동차부품
005030,부산주공,자동차부품
011320,유니크,자동차부품
005710,대원산업,자동차부품
012280,영화금속,자동차부품
024900,덕양산업,자동차부품
012860,모베이스전자,자동차부품
308170,센트랄모텍,자동차부품
013570,디와이,자동차부품
018500,동원금속,자동차부품
019180,티에이치엔,자동차부품
019540,일지테크,자동차부품
023800,인지컨트롤스,자동차부품
024120,KB오토시스,자동차부품
049630,재영솔루텍,자동차부품
064960,SNT모티브,자동차부품
024910,경창산업,자동차부품
025440,대성엘텍,자동차부품
025540,한국단자,자동차부품
031510,오스템,자동차부품
033250,체시스,자동차부품
033530,세종공업,자동차부품
038110,에코플라스틱,자동차부품
041650,상신브레이크,자동차부품
047400,유니온머티리얼,자동차부품
048430,유라테크,자동차부품
051490,나라엠앤디,자동차부품
053270,구영테크,자동차부품
046070,코다코,자동차부품
065500,오리엔트정공,자동차부품
069510,에스텍,자동차부품
075180,새론오토모티브,자동차부품
011070,LG이노텍,자동차부품
080470,성창오토텍,자동차부품
089470,HDC현대EP,자동차부품
090080,평화산업,자동차부품
092200,디아이씨,자동차부품
104040,대성파인텍,자동차부품
123700,SJM,자동차부품
019440,세아특수강,자동차부품
066590,우수AMS,자동차부품
088290,이원컴포텍,자동차부품
093380,풍강,자동차부품
024880,케이피에프,자동차부품
019770,서연탑메탈,자동차부품
040610,SG&G,자동차부품
001380,SG글로벌,자동차부품
023000,삼원강재,자동차부품
041930,동아화성,자동차부품
126640,화신정공,자동차부품
123410,코리아에프티,자동차부품
122350,삼기,자동차부품
122690,서진오토모티브,자동차부품
090150,광진윈텍,자동차부품
053700,삼보모터스,자동차부품
012160,영흥,자동차부품
004840,DRB동일,자동차부품
017370,우신시스템,자동차부품
101930,인화정공,자동차부품
009900,명신산업,자동차부품
004100,태양금속,자동차부품
001420,태원물산,자동차부품
013870,지엠비코리아,자동차부품
113810,디젠스,자동차부품
010660,화천기계,자동차부품
130500,GH신소재,자동차부품
067570,엔브이에이치코리아,자동차부품
170030,현대공업,자동차부품
071850,캐스텍코리아,자동차부품
105550,트루윈,자동차부품
200880,서연이화,자동차부품
012200,계양전기,자동차부품
204320,만도,자동차부품
008350,남선알미늄,자동차부품
215360,우리산업,자동차부품
196700,웹스,자동차부품
214330,금호에이치티,자동차부품
212560,네오오토,자동차부품
013310,아진산업,자동차부품
016740,두올,자동차부품
241690,유니테크노,자동차부품
143210,핸즈코퍼레이션,자동차부품
014440,영보화학,자동차부품
007530,영신금속,자동차부품
008500,일정실업,자동차부품
024840,KBI메탈,자동차부품
020400,대동금속,자동차부품
008830,대동기어,자동차부품
118990,모트렉스,자동차부품
263600,덕우전자,자동차부품
234100,세원,자동차부품
265560,영화테크,자동차부품
092780,동양피스톤,자동차부품
007340,디티알오토모티브,자동차부품
298050,효성첨단소재,자동차부품
003570,SNT중공업,자동차부품
128540,에코캡,자동차부품
290120,대유에이피,자동차부품
049070,인탑스,자동차부품
085910,네오티스,자동차부품
025320,시노펙스,자동차부품
013720,CBI,자동차부품
378850,화승알앤에이,자동차부품
005380,현대차,자율주행차
000270,기아,자율주행차
012330,현대모비스,자율주행차
204320,만도,자율주행차
005930,삼성전자,자율주행차
000660,SK하이닉스,자율주행차
030200,KT,자율주행차
084730,팅크웨어,자율주행차
038950,파인디지털,자율주행차
039290,인포뱅크,자율주행차
097520,엠씨넥스,자율주행차
094360,칩스앤미디어,자율주행차
088800,에이스테크,자율주행차
025540,한국단자,자율주행차
053450,세코닉스,자율주행차
092600,앤씨앤,자율주행차
105550,트루윈,자율주행차
066570,LG전자,자율주행차
126700,하이비젼시스템,자율주행차
071670,에이테크솔루션,자율주행차
017670,SK텔레콤,자율주행차
123410,코리아에프티,자율주행차
035420,NAVER,자율주행차
050110,캠시스,자율주행차
087260,모바일어플라이언스,자율주행차
054450,텔레칩스,자율주행차
053700,삼보모터스,자율주행차
025440,대성엘텍,자율주행차
060980,한라홀딩스,자율주행차
077500,유니퀘스트,자율주행차
118990,모트렉스,자율주행차
142210,유니트론텍,자율주행차
089010,켐트로닉스,자율주행차
053590,한국테크놀로지,자율주행차
196490,디에이테크놀로지,자율주행차
192650,드림텍,자율주행차
038880,아이에이,자율주행차
214430,아이쓰리시스템,자율주행차
317120,라닉스,자율주행차
082210,옵트론텍,자율주행차
011070,LG이노텍,자율주행차
009150,삼성전기,자율주행차
056080,유진로봇,자율주행차
086960,한컴MDS,자율주행차
033540,파라텍,재난/안전(지진 등)
041440,현대에버다임,재난/안전(지진 등)
074610,이엔플러스,재난/안전(지진 등)
039980,리노스,재난/안전(지진 등)
005110,한창,재난/안전(지진 등)
065570,삼영이엔씨,재난/안전(지진 등)
014200,광림,재난/안전(지진 등)
036640,HRS,재난/안전(지진 등)
054540,삼영엠텍,재난/안전(지진 등)
060370,KT서브마린,재난/안전(지진 등)
067170,오텍,재난/안전(지진 등)
140520,대창스틸,재난/안전(지진 등)
037440,희림,재난/안전(지진 등)
028100,동아지질,재난/안전(지진 등)
189860,서전기전,재난/안전(지진 등)
023350,한국종합기술,재난/안전(지진 등)
101670,코리아에스이,재난/안전(지진 등)
228340,동양파일,재난/안전(지진 등)
004440,삼일씨엔에스,재난/안전(지진 등)
072130,유엔젤,재난/안전(지진 등)
083640,인콘,재난/안전(지진 등)
047310,파워로직스,전기자전거
024950,삼천리자전거,전기자전거
058610,에스피지,전기자전거
123750,알톤스포츠,전기자전거
006400,삼성SDI,전기자전거
204320,만도,전기자전거
024810,이화전기,전력설비
033100,제룡전기,전력설비
007610,선도전기,전력설비
017040,광명전기,전력설비
006910,보성파워텍,전력설비
042370,비츠로테크,전력설비
000500,가온전선,전력설비
001440,대한전선,전력설비
006260,LS,전력설비
006340,대원전선,전력설비
130660,한전산업,전력설비
017510,세명전기,전력설비
034020,두산중공업,전력설비
036190,금화피에스시,전력설비
051600,한전KPS,전력설비
103590,일진전기,전력설비
147830,제룡산업,전력설비
015760,한국전력,전력설비
237750,피앤씨테크,전력설비
189860,서전기전,전력설비
267260,현대일렉트릭,전력설비
298040,효성중공업,전력설비
199820,제일전기공업,전력설비
006260,LS,전선
001440,대한전선,전선
006340,대원전선,전선
000500,가온전선,전선
103590,일진전기,전선
024840,KBI메탈,전선
052710,아모텍,전자파
049550,잉크테크,전자파
032960,동일기연,전자파
089010,켐트로닉스,전자파
154040,솔루에타,전자파
081580,성우전자,전자파
217190,제너셈,전자파
053610,프로텍,전자파
042700,한미반도체,전자파
263810,상신전자,전자파
294140,레몬,전자파
033130,디지틀조선,정치/인맥(김무성)
000950,전방,정치/인맥(김무성)
000220,유유제약,정치/인맥(김무성)
085310,엔케이,정치/인맥(김무성)
017550,수산중공업,정치/인맥(김무성)
006340,대원전선,정치/인맥(김무성)
017800,현대엘리베이,정치/인맥(김무성)
033250,체시스,정치/인맥(김무성)
054180,메디콕스,정치/인맥(김무성)
053800,안랩,정치/인맥(안철수)
004770,써니전자,정치/인맥(안철수)
042500,링네트,정치/인맥(안철수)
093640,다믈멀티미디어,정치/인맥(안철수)
038680,에스넷,정치/인맥(안철수)
115160,휴맥스,정치/인맥(안철수)
028080,휴맥스홀딩스,정치/인맥(안철수)
038290,마크로젠,정치/인맥(안철수)
064480,브리지텍,정치/인맥(안철수)
025880,케이씨피드,정치/인맥(안철수)
009460,한창제지,정치/인맥(안철수)
049480,오픈베이스,정치/인맥(안철수)
046110,한일네트웍스,정치/인맥(안철수)
053160,프리엠스,정치/인맥(안철수)
234920,자이글,정치/인맥(안철수)
020180,대신정보통신,정치/인맥(유승민)
002290,삼일기업공사,정치/인맥(유승민)
025550,한국선재,정치/인맥(유승민)
013000,세우글로벌,정치/인맥(유승민)
155660,DSR,정치/인맥(유승민)
069730,DSR제강,정치/인맥(유승민)
011370,서한,정치/인맥(유승민)
052460,아이크래프트,정치/인맥(윤석열)
060230,이그잭스,정치/인맥(윤석열)
014160,대영포장,정치/인맥(윤석열)
004830,덕성,정치/인맥(윤석열)
090350,노루페인트,정치/인맥(윤석열)
004100,태양금속,정치/인맥(윤석열)
038010,제일테크노스,정치/인맥(윤석열)
088790,진도,정치/인맥(윤석열)
019770,서연탑메탈,정치/인맥(윤석열)
053590,한국테크놀로지,정치/인맥(윤석열)
053290,NE능률,정치/인맥(윤석열)
016880,웅진,정치/인맥(윤석열)
007330,푸른저축은행,정치/인맥(윤석열)
200880,서연이화,정치/인맥(윤석열)
003080,성보화학,정치/인맥(윤석열)
014190,원익큐브,정치/인맥(윤석열)
095720,웅진씽크빅,정치/인맥(윤석열)
049830,승일,정치/인맥(윤석열)
004540,깨끗한나라,정치/인맥(윤석열)
039610,화성밸브,정치/인맥(윤석열)
307930,컴퍼니케이,정치/인맥(윤석열)
038620,위즈코프,정치/인맥(윤석열)
001790,대한제당,정치/인맥(윤석열)
037440,희림,정치/인맥(윤석열)
097870,효성오앤비,정치/인맥(윤석열)
008060,대덕,정치/인맥(윤석열)
353200,대덕전자,정치/인맥(윤석열)
000500,가온전선,정치/인맥(윤석열)
036170,클라우드에어,정치/인맥(윤석열)
264850,이랜시스,정치/인맥(윤석열)
093050,LF,정치/인맥(윤석열)
045660,에이텍,정치/인맥(이재명)
224110,에이텍티앤,정치/인맥(이재명)
045340,토탈소프트,정치/인맥(이재명)
062860,티엘아이,정치/인맥(이재명)
204840,지엘팜텍,정치/인맥(이재명)
065500,오리엔트정공,정치/인맥(이재명)
053160,프리엠스,정치/인맥(이재명)
025950,동신건설,정치/인맥(이재명)
020710,시공테크,정치/인맥(이재명)
066130,하츠,정치/인맥(이재명)
050110,캠시스,정치/인맥(이재명)
129260,인터지스,정치/인맥(이재명)
208140,정다운,정치/인맥(이재명)
050890,쏠리드,정치/인맥(이재명)
037230,한국팩키지,정치/인맥(이재명)
093240,형지엘리트,정치/인맥(이재명)
002630,오리엔트바이오,정치/인맥(이재명)
016920,카스,정치/인맥(이재명)
050960,수산아이앤티,정치/인맥(이재명)
002070,비비안,정치/인맥(이재명)
121850,코이즈,정치/인맥(이재명)
065770,CS,정치/인맥(이재명)
084180,수성이노베이션,정치/인맥(이재명)
017550,수산중공업,정치/인맥(정세균)
145270,케이탑리츠,정치/인맥(정세균)
010280,쌍용정보통신,정치/인맥(정세균)
023910,대한약품,정치/인맥(정세균)
054410,케이피티유,정치/인맥(정세균)
001780,알루코,정치/인맥(정세균)
062970,피피아이,정치/인맥(최재형)
065440,이루온,정치/인맥(최재형)
049480,오픈베이스,정치/인맥(최재형)
050090,휘닉스소재,정치/인맥(최재형)
024740,한일단조,정치/인맥(최재형)
039290,인포뱅크,정치/인맥(최재형)
060480,국일신동,정치/인맥(황교안)
009460,한창제지,정치/인맥(황교안)
014910,성문전자,정치/인맥(황교안)
050860,아세아텍,정치/인맥(황교안)
049800,우진플라임,정치/인맥(황교안)
006370,대구백화점,정치/인맥(황교안)
033830,티비씨,정치/인맥(황교안)
000540,흥국화재,정치/인맥(황교안)
078160,메디포스트,제대혈
085660,차바이오텍,제대혈
031390,녹십자셀,제대혈
006280,녹십자,제대혈
091090,세원이앤씨,제대혈
217730,강스템바이오텍,제대혈
144510,녹십자랩셀,제대혈
000640,동아쏘시오홀딩스,제약업체
069620,대웅제약,제약업체
006280,녹십자,제약업체
000100,유한양행,제약업체
128940,한미약품,제약업체
001060,JW중외제약,제약업체
002390,한독,제약업체
009290,광동제약,제약업체
003850,보령제약,제약업체
000020,동화약품,제약업체
019170,신풍제약,제약업체
005500,삼진제약,제약업체
086450,동국제약,제약업체
033270,유나이티드제약,제약업체
003220,대원제약,제약업체
102460,이연제약,제약업체
003520,영진약품,제약업체
003000,부광약품,제약업체
002720,국제약품,제약업체
007570,일양약품,제약업체
003120,일성신약,제약업체
102940,코오롱생명과학,제약업체
001360,삼성제약,제약업체
011040,경동제약,제약업체
017180,명문제약,제약업체
185750,종근당,제약업체
066700,테라젠이텍스,제약업체
067080,대화제약,제약업체
200780,비씨월드제약,제약업체
214390,경보제약,제약업체
326030,SK바이오팜,제약업체
249420,일동제약,제약업체
068760,셀트리온제약,제약업체
207940,삼성바이오로직스,제약업체
058820,CMG제약,제약업체
067290,JW신약,제약업체
053950,경남제약,제약업체
023910,대한약품,제약업체
009300,삼아제약,제약업체
302440,SK바이오사이언스,제약업체
000250,삼천당제약,제약업체
018680,서울제약,제약업체
012790,신일제약,제약업체
047920,에이치엘비제약,제약업체
237690,에스티팜,제약업체
106190,하이텍팜,제약업체
004310,현대약품,제약업체
016580,환인제약,제약업체
014570,고려제약,제약업체
054670,대한뉴팜,제약업체
002210,동성제약,제약업체
170900,동아에스티,제약업체
950210,프레스티지바이오파마,제약업체
334970,프레스티지바이오로직스,제약업체
000520,삼일제약,제약업체
001540,안국약품,제약업체
003060,에이프로젠제약,제약업체
004720,팜젠사이언스,제약업체
000220,유유제약,제약업체
034940,조아제약,제약업체
007370,진양제약,제약업체
009420,한올바이오파마,제약업체
002800,신신제약,제약업체
271980,제일약품,제약업체
061250,화일약품,제약업체
243070,휴온스,제약업체
234080,JW생명과학,제약업체
114450,KPX생명과학,제약업체
260660,알리코제약,제약업체
006620,동구바이오제약,제약업체
183490,엔지켐생명과학,제약업체
200230,텔콘RF제약,제약업체
175250,아이큐어,제약업체
080720,한국유니온제약,제약업체
293480,하나제약,제약업체
041910,에스텍파마,제약업체
234690,녹십자웰빙,제약업체
330350,위더스제약,제약업체
032300,한국파마,제약업체
291650,압타머사이언스,제약업체
307750,국전약품,제약업체
025750,한솔홈데코,조림사업
008250,이건산업,조림사업
002820,SUN&L,조림사업
097870,효성오앤비,조림사업
137950,제이씨케미칼,조림사업
025950,동신건설,조림사업
000180,성창기업지주,조림사업
014130,한익스프레스,조림사업
009580,무림P&P,조림사업
039020,이건홀딩스,조림사업
034730,SK,조림사업
043910,자연과환경,조림사업
082740,HSD엔진,조선기자재
033500,동성화인텍,조선기자재
014940,오리엔탈정공,조선기자재
071970,STX중공업,조선기자재
077970,STX엔진,조선기자재
017960,한국카본,조선기자재
013030,하이록코리아,조선기자재
014620,성광벤드,조선기자재
023160,태광,조선기자재
044060,조광ILI,조선기자재
054540,삼영엠텍,조선기자재
064820,케이프,조선기자재
065570,삼영이엔씨,조선기자재
073010,케이에스피,조선기자재
092460,한라IMS,조선기자재
096350,대창솔루션,조선기자재
101000,상상인인더스트리,조선기자재
101930,인화정공,조선기자재
108380,대양전기공업,조선기자재
133820,화인베스틸,조선기자재
075580,세진중공업,조선기자재
054180,메디콕스,조선기자재
100090,삼강엠앤티,조선기자재
086670,비엠티,조선기자재
099410,동방선기,조선기자재
333430,일승,조선기자재
047050,포스코인터내셔널,종합상사
001120,LG상사,종합상사
011760,현대코퍼레이션,종합상사
001740,SK네트웍스,종합상사
001250,GS글로벌,종합상사
028260,삼성물산,종합상사
298020,효성티앤씨,종합상사
085660,차바이오텍,줄기세포
078160,메디포스트,줄기세포
031390,녹십자셀,줄기세포
034940,조아제약,줄기세포
091090,세원이앤씨,줄기세포
038290,마크로젠,줄기세포
005690,파미셀,줄기세포
028300,에이치엘비,줄기세포
166480,코아스템,줄기세포
203690,프로스테믹스,줄기세포
217730,강스템바이오텍,줄기세포
065660,안트로젠,줄기세포
032980,바이온,줄기세포
007390,네이처셀,줄기세포
191420,테고사이언스,줄기세포
271980,제일약품,줄기세포
118000,우리들휴브레인,줄기세포
067630,에이치엘비생명과학,줄기세포
006620,동구바이오제약,줄기세포
144510,녹십자랩셀,줄기세포
086820,바이오솔루션,줄기세포
298060,에스씨엠생명과학,줄기세포
005940,NH투자증권,증권
006800,미래에셋증권,증권
071050,한국금융지주,증권
016360,삼성증권,증권
003470,유안타증권,증권
039490,키움증권,증권
003530,한화투자증권,증권
030610,교보증권,증권
016610,DB금융투자,증권
001510,SK증권,증권
003540,대신증권,증권
001500,현대차증권,증권
030210,KTB투자증권,증권
078020,이베스트투자증권,증권
008560,메리츠증권,증권
001270,부국증권,증권
001720,신영증권,증권
001750,한양증권,증권
003460,유화증권,증권
001290,상상인증권,증권
001200,유진투자증권,증권
190650,코리아에셋투자증권,증권
003550,LG,지주사
078930,GS,지주사
000700,유수홀딩스,지주사
000150,두산,지주사
000880,한화,지주사
006260,LS,지주사
001040,CJ,지주사
003480,한진중공업홀딩스,지주사
000140,하이트진로홀딩스,지주사
105560,KB금융,지주사
055550,신한지주,지주사
071050,한국금융지주,지주사
086790,하나금융지주,지주사
138930,BNK금융지주,지주사
036530,SNT홀딩스,지주사
002790,아모레G,지주사
002020,코오롱,지주사
000070,삼양홀딩스,지주사
092230,KPX홀딩스,지주사
000590,CS홀딩스,지주사
001940,KISCO홀딩스,지주사
003090,대웅,지주사
005250,녹십자홀딩스,지주사
005810,풍산홀딩스,지주사
008930,한미사이언스,지주사
009440,KC그린홀딩스,지주사
009970,영원무역홀딩스,지주사
072710,농심홀딩스,지주사
010770,평화홀딩스,지주사
015860,일진홀딩스,지주사
017810,풀무원,지주사
028080,휴맥스홀딩스,지주사
042420,네오위즈홀딩스,지주사
058650,세아홀딩스,지주사
084690,대상홀딩스,지주사
096760,JW홀딩스,지주사
101060,SBS미디어홀딩스,지주사
138040,메리츠금융지주,지주사
139130,DGB금융지주,지주사
000180,성창기업지주,지주사
016450,한세예스24홀딩스,지주사
023460,CNH,지주사
025530,SJM홀딩스,지주사
054800,아이디스홀딩스,지주사
006840,AK홀딩스,지주사
900140,엘브이엠씨홀딩스,지주사
000640,동아쏘시오홀딩스,지주사
102260,동성케미컬,지주사
034310,NICE,지주사
383800,LX홀딩스,지주사
180640,한진칼,지주사
002030,아세아,지주사
006880,신송홀딩스,지주사
001630,종근당홀딩스,지주사
045970,코아시아,지주사
005720,넥센,지주사
000320,노루홀딩스,지주사
000240,한국앤컴퍼니,지주사
044820,코스맥스비티아이,지주사
060980,한라홀딩스,지주사
004150,한솔홀딩스,지주사
121440,골프존뉴딘홀딩스,지주사
006200,한국전자홀딩스,지주사
036710,심텍홀딩스,지주사
034730,SK,지주사
095570,AJ네트웍스,지주사
028260,삼성물산,지주사
012030,DB,지주사
084110,휴온스글로벌,지주사
900260,로스웰,지주사
077360,덕산하이메탈,지주사
016880,웅진,지주사
002990,금호건설,지주사
175330,JB금융지주,지주사
007540,샘표,지주사
900270,헝셩그룹,지주사
229640,LS전선아시아,지주사
241590,화승엔터프라이즈,지주사
900280,골든센츄리,지주사
900300,오가닉티코스메틱,지주사
241560,두산밥캣,지주사
024720,한국콜마홀딩스,지주사
078070,유비쿼스홀딩스,지주사
054620,APS홀딩스,지주사
005740,크라운해태홀딩스,지주사
039020,이건홀딩스,지주사
267250,현대중공업지주,지주사
005990,매일홀딩스,지주사
000230,일동홀딩스,지주사
072470,우리산업홀딩스,지주사
003380,하림지주,지주사
001800,오리온홀딩스,지주사
088390,이녹스,지주사
002620,제일파마홀딩스,지주사
107590,미원홀딩스,지주사
007860,서연,지주사
004990,롯데지주,지주사
027410,BGF,지주사
006120,SK디스커버리,지주사
192400,쿠쿠홀딩스,지주사
012320,경동인베스트,지주사
015360,예스코홀딩스,지주사
012630,HDC,지주사
004800,효성,지주사
003300,한일홀딩스,지주사
003030,세아제강지주,지주사
035610,솔본,지주사
900340,윙입푸드,지주사
900070,글로벌에스엠,지주사
036420,제이콘텐트리,지주사
100250,진양홀딩스,지주사
316140,우리금융지주,지주사
094840,슈프리마에이치큐,지주사
009540,한국조선해양,지주사
008060,대덕,지주사
035810,이지홀딩스,지주사
013570,디와이,지주사
036830,솔브레인홀딩스,지주사
363280,티와이홀딩스,지주사
000210,DL,지주사
007700,F&F홀딩스,지주사
086520,에코프로,지주사
019550,SBI인베스트먼트,창투사
016600,큐캐피탈,창투사
019590,엠벤처투자,창투사
021080,에이티넘인베스트,창투사
027830,대성창투,창투사
041190,우리기술투자,창투사
075130,플랜티넷,창투사
246690,TS인베스트먼트,창투사
241520,DSC인베스트먼트,창투사
277070,린드먼아시아,창투사
289080,SV인베스트먼트,창투사
293580,나우IB,창투사
027360,아주IB투자,창투사
100790,미래에셋벤처투자,창투사
307930,컴퍼니케이,창투사
008260,NI스틸,철강 중소형
008420,문배철강,철강 중소형
069730,DSR제강,철강 중소형
008970,동양철관,철강 중소형
023790,동일철강,철강 중소형
012160,영흥,철강 중소형
053260,금강철강,철강 중소형
000970,한국주철관,철강 중소형
001080,만호제강,철강 중소형
002220,한일철강,철강 중소형
002710,TCC스틸,철강 중소형
004890,동일산업,철강 중소형
005160,동국산업,철강 중소형
007280,한국특강,철강 중소형
012620,원일특강,철강 중소형
021040,대호특수강,철강 중소형
023440,제일제강,철강 중소형
026940,부국철강,철강 중소형
005010,휴스틸,철강 중소형
002690,동일제강,철강 중소형
004560,현대비앤지스틸,철강 중소형
017480,삼현철강,철강 중소형
048470,대동스틸,철강 중소형
039240,경남스틸,철강 중소형
133820,화인베스틸,철강 중소형
060380,동양에스텍,철강 중소형
049430,코메론,철강 중소형
013990,아가방컴퍼니,출산장려정책
092730,네오팜,출산장려정책
003920,남양유업,출산장려정책
002450,삼익악기,출산장려정책
019680,대교,출산장려정책
068290,삼성출판사,출산장려정책
095720,웅진씽크빅,출산장려정책
036000,예림당,출산장려정책
159580,제로투세븐,출산장려정책
115390,락앤락,출산장려정책
004540,깨끗한나라,출산장려정책
900270,헝셩그룹,출산장려정책
267980,매일유업,출산장려정책
215480,토박스코리아,출산장려정책
317530,캐리소프트,출산장려정책
048260,오스템임플란트,치아 치료(임플란트 등)
043150,바텍,치아 치료(임플란트 등)
039840,디오,치아 치료(임플란트 등)
004080,신흥,치아 치료(임플란트 등)
039200,오스코텍,치아 치료(임플란트 등)
059210,메타바이오메드,치아 치료(임플란트 등)
138610,나이벡,치아 치료(임플란트 등)
145720,덴티움,치아 치료(임플란트 등)
052260,현대바이오랜드,치아 치료(임플란트 등)
015540,쎌마테라퓨틱스,치아 치료(임플란트 등)
226400,오스테오닉,치아 치료(임플란트 등)
228670,레이,치아 치료(임플란트 등)
261200,덴티스,치아 치료(임플란트 등)
035250,강원랜드,카지노
034230,파라다이스,카지노
051360,토비스,카지노
052330,코텍,카지노
114090,GKL,카지노
032350,롯데관광개발,카지노
066910,손오공,캐릭터상품
039830,오로라,캐릭터상품
048910,대원미디어,캐릭터상품
056080,유진로봇,캐릭터상품
194480,데브시스터즈,캐릭터상품
317530,캐리소프트,캐릭터상품
073570,WI,캐릭터상품
271980,제일약품,코로나19(나파모스타트)
185750,종근당,코로나19(나파모스타트)
002620,제일파마홀딩스,코로나19(나파모스타트)
063160,종근당바이오,코로나19(나파모스타트)
214870,뉴지랩파마,코로나19(나파모스타트)
285130,SK케미칼,코로나19(나파모스타트)
001060,JW중외제약,코로나19(나파모스타트)
183490,엔지켐생명과학,코로나19(나파모스타트)
001630,종근당홀딩스,코로나19(나파모스타트)
087010,펩트론,코로나19(나파모스타트)
017180,명문제약,코로나19(나파모스타트)
214390,경보제약,코로나19(나파모스타트)
200780,비씨월드제약,코로나19(나파모스타트)
058820,CMG제약,코로나19(나파모스타트)
307750,국전약품,코로나19(나파모스타트)
005690,파미셀,코로나19(렘데시비르)
237690,에스티팜,코로나19(렘데시비르)
200780,비씨월드제약,코로나19(렘데시비르)
084110,휴온스글로벌,코로나19(스푸트니크V)
950210,프레스티지바이오파마,코로나19(스푸트니크V)
200670,휴메딕스,코로나19(스푸트니크V)
053030,바이넥스,코로나19(스푸트니크V)
086890,이수앱지스,코로나19(스푸트니크V)
003850,보령제약,코로나19(스푸트니크V)
063160,종근당바이오,코로나19(스푸트니크V)
096040,이트론,코로나19(스푸트니크V)
093230,이아이디,코로나19(스푸트니크V)
024810,이화전기,코로나19(스푸트니크V)
190650,코리아에셋투자증권,코로나19(스푸트니크V)
027360,아주IB투자,코로나19(스푸트니크V)
302440,SK바이오사이언스,코로나19(진단/치료제/백신 개발 등)
096530,씨젠,코로나19(진단/치료제/백신 개발 등)
253840,수젠텍,코로나19(진단/치료제/백신 개발 등)
084650,랩지노믹스,코로나19(진단/치료제/백신 개발 등)
011000,진원생명과학,코로나19(진단/치료제/백신 개발 등)
053980,오상자이엘,코로나19(진단/치료제/백신 개발 등)
241820,피씨엘,코로나19(진단/치료제/백신 개발 등)
228760,지노믹트리,코로나19(진단/치료제/백신 개발 등)
245620,EDGC,코로나19(진단/치료제/백신 개발 등)
001060,JW중외제약,코로나19(진단/치료제/백신 개발 등)
217730,강스템바이오텍,코로나19(진단/치료제/백신 개발 등)
